hour,IDNSM,IDNJW,IDNNU,IDNKA,IDNSL,IDNPP,MYSPE,MYSSK,MYSSH,PHLLU,PHLVI,SGPXX,BRNXX,THANO,THASO,VNMNO,VNMCE,VNMSO,KHMXX,LAOXX
6162,10.62889302,5.22054658,23.13064391,14.97577194,34.00654056,7.954184656,3.506061879,9.579821367,964.7056896,21.49319509,10.62889302,9.579821367,9.579821367,9.579821367,9.579821367,9.579821367,9.579821367,9.579821367,9.579821367,9.579821367
6163,10.68886467,5.250002589,23.26115446,15.06027008,34.19841643,7.999064732,3.525844212,9.63387381,970.1488704,21.61446664,10.68886467,9.63387381,9.63387381,9.63387381,9.63387381,9.63387381,9.63387381,9.63387381,9.63387381,9.63387381
6164,11.00308177,5.404335218,23.9449551,15.50299197,35.20373623,8.234210653,3.629492315,9.917077686,998.6680232,22.24986013,11.00308177,9.917077686,9.917077686,9.917077686,9.917077686,9.917077686,9.917077686,9.917077686,9.917077686,9.917077686
6165,11.07737804,5.440826992,24.10663898,15.60767305,35.44144295,8.289810637,3.65399979,9.984040918,1005.411344,22.40009819,11.07737804,9.984040918,9.984040918,9.984040918,9.984040918,9.984040918,9.984040918,9.984040918,9.984040918,9.984040918
6166,11.38621953,5.592519307,24.7787412,16.04282088,36.42956378,8.520933694,3.755874687,10.26239976,1033.442593,23.0246214,11.38621953,10.26239976,10.26239976,10.26239976,10.26239976,10.26239976,10.26239976,10.26239976,10.26239976,10.26239976
6167,12.35442129,6.0680667,26.88574613,17.40698634,39.52727041,9.245492266,4.075247105,11.13504001,1121.319077,24.98246868,12.35442129,11.13504001,11.13504001,11.13504001,11.13504001,11.13504001,11.13504001,11.13504001,11.13504001,11.13504001
6168,12.20953997,5.996905979,26.57045476,17.20285317,39.06373083,9.137069613,4.027456345,11.00445847,1108.169275,24.6894972,12.20953997,11.00445847,11.00445847,11.00445847,11.00445847,11.00445847,11.00445847,11.00445847,11.00445847,11.00445847
6169,13.00867098,6.389411636,28.30952718,18.32880332,41.62050518,9.735103254,4.291058843,11.72471525,1180.700462,26.30545839,13.00867098,11.72471525,11.72471525,11.72471525,11.72471525,11.72471525,11.72471525,11.72471525,11.72471525,11.72471525
6170,14.54628042,7.144632498,31.65567965,20.49524609,46.53999942,10.88578089,4.798256899,13.11056266,1320.257853,29.41473231,14.54628042,13.11056266,13.11056266,13.11056266,13.11056266,13.11056266,13.11056266,13.11056266,13.11056266,13.11056266
6171,15.76816822,7.744781746,34.31475727,22.2168471,50.44936015,11.80018666,5.201310558,14.21185014,1431.159535,31.88557031,15.76816822,14.21185014,14.21185014,14.21185014,14.21185014,14.21185014,14.21185014,14.21185014,14.21185014,14.21185014
6172,15.73694532,7.729446133,34.24680986,22.17285503,50.34946426,11.77682085,5.191011328,14.18370894,1428.325664,31.82243299,15.73694532,14.18370894,14.18370894,14.18370894,14.18370894,14.18370894,14.18370894,14.18370894,14.18370894,14.18370894
6173,15.711328,7.716863785,34.19106133,22.13676104,50.26750308,11.75765,5.182561161,14.16062005,1426.00057,31.77063097,15.711328,14.16062005,14.16062005,14.16062005,14.16062005,14.16062005,14.16062005,14.16062005,14.16062005,14.16062005
6174,15.69317227,7.707946315,34.15155075,22.11118019,50.20941485,11.74406307,5.176572286,14.14425629,1424.352709,31.73391739,15.69317227,14.14425629,14.14425629,14.14425629,14.14425629,14.14425629,14.14425629,14.14425629,14.14425629,14.14425629
6175,15.67499208,7.699016829,34.11198693,22.08556488,50.15124835,11.73045783,5.170575341,14.12787048,1422.702628,31.69715435,15.67499208,14.12787048,14.12787048,14.12787048,14.12787048,14.12787048,14.12787048,14.12787048,14.12787048,14.12787048
6176,15.66780774,7.695488132,34.09635235,22.07544238,50.12826249,11.7250814,5.168205507,14.12139524,1422.05056,31.68262657,15.66780774,14.12139524,14.12139524,14.12139524,14.12139524,14.12139524,14.12139524,14.12139524,14.12139524,14.12139524
6177,15.68406342,7.70347236,34.13172802,22.09834611,50.18027159,11.73724642,5.173567627,14.13604648,1423.525966,31.71549795,15.68406342,14.13604648,14.13604648,14.13604648,14.13604648,14.13604648,14.13604648,14.13604648,14.13604648,14.13604648
6178,15.64224424,7.68293222,34.04072095,22.03942422,50.04647351,11.70595083,5.159773093,14.09835486,1419.73035,31.63093338,15.64224424,14.09835486,14.09835486,14.09835486,14.09835486,14.09835486,14.09835486,14.09835486,14.09835486,14.09835486
6179,15.35466218,7.541681804,33.41488359,21.63423025,49.126371,11.49073737,5.064910862,13.83915714,1393.628662,31.04939988,15.35466218,13.83915714,13.83915714,13.83915714,13.83915714,13.83915714,13.83915714,13.83915714,13.83915714,13.83915714
6180,17.20771928,8.451839699,37.44751463,24.24512872,55.05512213,12.87748181,5.676162931,15.50931752,1561.816894,34.79655564,17.20771928,15.50931752,15.50931752,15.50931752,15.50931752,15.50931752,15.50931752,15.50931752,15.50931752,15.50931752
6181,17.24038393,8.467883455,37.5185996,24.29115218,55.15963084,12.90192657,5.686937742,15.53875818,1564.781622,34.86260841,17.24038393,15.53875818,15.53875818,15.53875818,15.53875818,15.53875818,15.53875818,15.53875818,15.53875818,15.53875818
6182,16.84758442,8.274953849,36.66378757,23.73771017,53.90289108,12.60797312,5.557368333,15.18472797,1529.130128,34.06830966,16.84758442,15.18472797,15.18472797,15.18472797,15.18472797,15.18472797,15.18472797,15.18472797,15.18472797,15.18472797
6183,15.75726206,7.739425016,34.29102324,22.20148067,50.41446651,11.79202498,5.197713037,14.20202042,1430.169664,31.86351644,15.75726206,14.20202042,14.20202042,14.20202042,14.20202042,14.20202042,14.20202042,14.20202042,14.20202042,14.20202042
6184,13.64703358,6.702953386,29.6987347,19.22823591,43.66291014,10.21282507,4.501630047,12.30007147,1238.639895,27.59632208,13.64703358,12.30007147,12.30007147,12.30007147,12.30007147,12.30007147,12.30007147,12.30007147,12.30007147,12.30007147
6185,11.97428855,5.881358576,26.05849959,16.87139141,38.31105726,8.96101805,3.949855975,10.79242636,1086.817251,24.21378401,11.97428855,10.79242636,10.79242636,10.79242636,10.79242636,10.79242636,10.79242636,10.79242636,10.79242636,10.79242636
6186,10.51919699,5.166667663,22.89192292,14.82121372,33.65557432,7.872093087,3.469877389,9.480952332,954.7493953,21.27137348,10.51919699,9.480952332,9.480952332,9.480952332,9.480952332,9.480952332,9.480952332,9.480952332,9.480952332,9.480952332
6187,10.50568539,5.160031229,22.86251891,14.8021763,33.61234472,7.861981614,3.465420433,9.468774326,953.5230476,21.24405102,10.50568539,9.468774326,9.468774326,9.468774326,9.468774326,9.468774326,9.468774326,9.468774326,9.468774326,9.468774326
6188,11.00564644,5.405594895,23.95053635,15.50660551,35.21194174,8.236129935,3.6303383,9.919389221,998.9007991,22.25504627,11.00564644,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221
6189,10.98021504,5.393103868,23.89519243,15.47077348,35.13057543,8.217098225,3.621949463,9.896467904,996.5925802,22.20362022,10.98021504,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904
6190,11.33046063,5.565132453,24.65739843,15.96425837,36.25116634,8.479206244,3.737481976,10.21214426,1028.381772,22.91186865,11.33046063,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426
6191,12.27150545,6.027341291,26.70530431,17.29016056,39.26198587,9.183441786,4.047896367,11.06030796,1113.793421,24.81480057,12.27150545,11.06030796,11.06030796,11.06030796,11.06030796,11.06030796,11.06030796,11.06030796,11.06030796,11.06030796
6192,12.12328394,5.954539986,26.38274402,17.08132117,38.78775957,9.072519489,3.999003808,10.92671591,1100.340456,24.51507474,12.12328394,10.92671591,10.92671591,10.92671591,10.92671591,10.92671591,10.92671591,10.92671591,10.92671591,10.92671591
6193,12.97878301,6.374731696,28.24448486,18.28669213,41.52488033,9.712736447,4.281199956,11.69777723,1177.987753,26.2450205,12.97878301,11.69777723,11.69777723,11.69777723,11.69777723,11.69777723,11.69777723,11.69777723,11.69777723,11.69777723
6194,13.99577462,6.874242987,30.45766649,19.71960094,44.77868732,10.47380715,4.616666266,12.61439178,1270.29253,28.30152808,13.99577462,12.61439178,12.61439178,12.61439178,12.61439178,12.61439178,12.61439178,12.61439178,12.61439178,12.61439178
6195,14.92004512,7.328212859,32.46906804,21.02186865,47.73583838,11.16548955,4.921547457,13.44743679,1354.181699,30.17053985,14.92004512,13.44743679,13.44743679,13.44743679,13.44743679,13.44743679,13.44743679,13.44743679,13.44743679,13.44743679
6196,15.10404069,7.418585152,32.86948,21.28111255,48.32452177,11.30318354,4.982240499,13.61327199,1370.881611,30.54260613,15.10404069,13.61327199,13.61327199,13.61327199,13.61327199,13.61327199,13.61327199,13.61327199,13.61327199,13.61327199
6197,15.09697705,7.415115734,32.85410807,21.2711601,48.30192205,11.29789743,4.979910476,13.60690553,1370.240496,30.5283224,15.09697705,13.60690553,13.60690553,13.60690553,13.60690553,13.60690553,13.60690553,13.60690553,13.60690553,13.60690553
6198,15.17007947,7.451021127,33.01319388,21.37415908,48.53580909,11.35260399,5.004024145,13.67279274,1376.87546,30.67614631,15.17007947,13.67279274,13.67279274,13.67279274,13.67279274,13.67279274,13.67279274,13.67279274,13.67279274,13.67279274
6199,15.14983775,7.441079093,32.96914377,21.34563915,48.47104687,11.337456,4.997347184,13.65454889,1375.03827,30.63521457,15.14983775,13.65454889,13.65454889,13.65454889,13.65454889,13.65454889,13.65454889,13.65454889,13.65454889,13.65454889
6200,15.14983775,7.441079093,32.96914377,21.34563915,48.47104687,11.337456,4.997347184,13.65454889,1375.03827,30.63521457,15.14983775,13.65454889,13.65454889,13.65454889,13.65454889,13.65454889,13.65454889,13.65454889,13.65454889,13.65454889
6201,15.01293911,7.373839191,32.67122435,21.15275333,48.03304744,11.23500723,4.952189602,13.53116214,1362.612997,30.35838526,15.01293911,13.53116214,13.53116214,13.53116214,13.53116214,13.53116214,13.53116214,13.53116214,13.53116214,13.53116214
6202,15.00752762,7.371181253,32.65944784,21.14512871,48.01573368,11.23095751,4.95040456,13.52628476,1362.121836,30.34744242,15.00752762,13.52628476,13.52628476,13.52628476,13.52628476,13.52628476,13.52628476,13.52628476,13.52628476,13.52628476
6203,14.81714362,7.277671184,32.24513334,20.87688372,47.40661088,11.0884827,4.887604222,13.35469167,1344.842095,29.9624578,14.81714362,13.35469167,13.35469167,13.35469167,13.35469167,13.35469167,13.35469167,13.35469167,13.35469167,13.35469167
6204,15.95725235,7.837653366,34.72624299,22.48326062,51.0543241,11.94168871,5.26368212,14.38227167,1448.321297,32.26792641,15.95725235,14.38227167,14.38227167,14.38227167,14.38227167,14.38227167,14.38227167,14.38227167,14.38227167,14.38227167
6205,15.90034852,7.809704163,34.60240863,22.40308494,50.87226353,11.89910445,5.244911742,14.33098425,1443.156559,32.15285845,15.90034852,14.33098425,14.33098425,14.33098425,14.33098425,14.33098425,14.33098425,14.33098425,14.33098425,14.33098425
6206,15.68508765,7.70397543,34.13395697,22.09978922,50.18354858,11.73801291,5.173905483,14.13696963,1423.618929,31.7175691,15.68508765,14.13696963,14.13696963,14.13696963,14.13696963,14.13696963,14.13696963,14.13696963,14.13696963,14.13696963
6207,14.54067159,7.141877631,31.64347368,20.48734342,46.52205427,10.88158349,4.79640676,13.10550742,1319.748781,29.40339041,14.54067159,13.10550742,13.10550742,13.10550742,13.10550742,13.10550742,13.10550742,13.10550742,13.10550742,13.10550742
6208,13.28607918,6.525665001,28.91322414,18.71966265,42.50805699,9.942703053,4.38256511,11.97474327,1205.878744,26.86641884,13.28607918,11.97474327,11.97474327,11.97474327,11.97474327,11.97474327,11.97474327,11.97474327,11.97474327,11.97474327
6209,11.29729201,5.548841167,24.58521673,15.91752484,36.14504522,8.454384343,3.726540927,10.18224938,1025.371302,22.84479679,11.29729201,10.18224938,10.18224938,10.18224938,10.18224938,10.18224938,10.18224938,10.18224938,10.18224938,10.18224938
6210,10.61301328,5.212746998,23.09608635,14.95339789,33.95573423,7.942300974,3.500823766,9.565508957,963.2644035,21.46108391,10.61301328,9.565508957,9.565508957,9.565508957,9.565508957,9.565508957,9.565508957,9.565508957,9.565508957,9.565508957
6211,10.48011129,5.147470109,22.80686443,14.76614321,33.53052183,7.842843107,3.456984522,9.445724386,951.2018761,21.1923364,10.48011129,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386
6212,11.00564644,5.405594895,23.95053635,15.50660551,35.21194174,8.236129935,3.6303383,9.919389221,998.9007991,22.25504627,11.00564644,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221
6213,10.98021504,5.393103868,23.89519243,15.47077348,35.13057543,8.217098225,3.621949463,9.896467904,996.5925802,22.20362022,10.98021504,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904
6214,11.33046063,5.565132453,24.65739843,15.96425837,36.25116634,8.479206244,3.737481976,10.21214426,1028.381772,22.91186865,11.33046063,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426
6215,12.20591926,5.995127612,26.56257536,17.19775171,39.05214658,9.134360038,4.026262013,11.00119513,1107.84065,24.68217559,12.20591926,11.00119513,11.00119513,11.00119513,11.00119513,11.00119513,11.00119513,11.00119513,11.00119513,11.00119513
6216,12.05769775,5.922326307,26.24001506,16.98891232,38.57792028,9.023437741,3.977369454,10.86760308,1094.387685,24.38244976,12.05769775,10.86760308,10.86760308,10.86760308,10.86760308,10.86760308,10.86760308,10.86760308,10.86760308,10.86760308
6217,12.85225069,6.312583372,27.96912466,18.10841211,41.12004733,9.618045356,4.239461823,11.58373364,1166.503354,25.98915341,12.85225069,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364
6218,13.99577462,6.874242987,30.45766649,19.71960094,44.77868732,10.47380715,4.616666266,12.61439178,1270.29253,28.30152808,13.99577462,12.61439178,12.61439178,12.61439178,12.61439178,12.61439178,12.61439178,12.61439178,12.61439178,12.61439178
6219,15.03771487,7.386008189,32.72514145,21.18766158,48.11231606,11.25354828,4.960362168,13.55349253,1364.861708,30.4084855,15.03771487,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253
6220,15.10254185,7.417848972,32.86621822,21.27900073,48.31972631,11.30206187,4.981746089,13.61192109,1370.745572,30.53957525,15.10254185,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109
6221,15.0954782,7.414379554,32.85084629,21.26904828,48.29712658,11.29677576,4.979416066,13.60555463,1370.104458,30.52529152,15.0954782,13.60555463,13.60555463,13.60555463,13.60555463,13.60555463,13.60555463,13.60555463,13.60555463,13.60555463
6222,15.11736881,7.425131465,32.89848472,21.29989145,48.36716433,11.31315771,4.986636932,13.62528463,1372.091305,30.56955756,15.11736881,13.62528463,13.62528463,13.62528463,13.62528463,13.62528463,13.62528463,13.62528463,13.62528463,13.62528463
6223,15.10692747,7.420003039,32.87576223,21.28517993,48.33375786,11.30534388,4.983192737,13.61587385,1371.143622,30.54844363,15.10692747,13.61587385,13.61587385,13.61587385,13.61587385,13.61587385,13.61587385,13.61587385,13.61587385,13.61587385
6224,15.10372102,7.418428143,32.86878435,21.28066215,48.32349901,11.30294432,4.982135054,13.61298388,1370.852597,30.54195972,15.10372102,13.61298388,13.61298388,13.61298388,13.61298388,13.61298388,13.61298388,13.61298388,13.61298388,13.61298388
6225,15.01144027,7.373103011,32.66796256,21.15064151,48.02825197,11.23388556,4.951695192,13.52981123,1362.476958,30.35535437,15.01144027,13.52981123,13.52981123,13.52981123,13.52981123,13.52981123,13.52981123,13.52981123,13.52981123,13.52981123
6226,15.00752762,7.371181253,32.65944784,21.14512871,48.01573368,11.23095751,4.95040456,13.52628476,1362.121836,30.34744242,15.00752762,13.52628476,13.52628476,13.52628476,13.52628476,13.52628476,13.52628476,13.52628476,13.52628476,13.52628476
6227,14.85415965,7.295852184,32.32568779,20.92903812,47.52504156,11.11618383,4.899814383,13.38805421,1348.201765,30.03730969,14.85415965,13.38805421,13.38805421,13.38805421,13.38805421,13.38805421,13.38805421,13.38805421,13.38805421,13.38805421
6228,16.08540258,7.900596349,35.00512408,22.66382021,51.46433348,12.03759056,5.305953937,14.49777347,1459.952542,32.52706514,16.08540258,14.49777347,14.49777347,14.49777347,14.49777347,14.49777347,14.49777347,14.49777347,14.49777347,14.49777347
6229,15.95725235,7.837653366,34.72624299,22.48326062,51.0543241,11.94168871,5.26368212,14.38227167,1448.321297,32.26792641,15.95725235,14.38227167,14.38227167,14.38227167,14.38227167,14.38227167,14.38227167,14.38227167,14.38227167,14.38227167
6230,15.74199148,7.731924632,34.25779133,22.17996491,50.36560915,11.78059717,5.192675861,14.18825705,1428.783667,31.83263707,15.74199148,14.18825705,14.18825705,14.18825705,14.18825705,14.18825705,14.18825705,14.18825705,14.18825705,14.18825705
6231,14.74715795,7.243296628,32.09283021,20.77827613,47.18269568,11.03610858,4.864518647,13.29161358,1338.490015,29.8209364,14.74715795,13.29161358,13.29161358,13.29161358,13.29161358,13.29161358,13.29161358,13.29161358,13.29161358,13.29161358
6232,13.43177353,6.597225053,29.23028482,18.92494135,42.9741978,10.05173414,4.430624057,12.10605759,1219.102339,27.16103438,13.43177353,12.10605759,12.10605759,12.10605759,12.10605759,12.10605759,12.10605759,12.10605759,12.10605759,12.10605759
6233,11.50591003,5.651307158,25.03921217,16.21146098,36.81250672,8.610504665,3.795355964,10.3702768,1044.30601,23.26665329,11.50591003,10.3702768,10.3702768,10.3702768,10.3702768,10.3702768,10.3702768,10.3702768,10.3702768,10.3702768
6234,10.64584674,5.228873664,23.16753867,14.99965919,34.06078303,7.966872056,3.511654258,9.595101755,966.2444529,21.52747803,10.64584674,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755
