date,JPN01,JPN02,JPN03,JPN04,JPN05,JPN06,JPN07,JPN08,JPN09
10/05/2023 20:00,3037,8222,28580,13891,2825,14310,5752,2660,8702
10/05/2023 21:00,2864,7803,27140,13399,2763,13632,5600,2520,8319
10/05/2023 22:00,2734,7476,25840,12923,2669,13141,5311,2360,7909
10/05/2023 23:00,2685,7172,24410,12540,2587,12564,5142,2310,7705
11/05/2023 00:00,2587,6923,22670,11809,2484,11744,4899,2200,7248
11/05/2023 01:00,2621,6985,21710,11410,2524,11315,4843,2170,7075
11/05/2023 02:00,2766,7330,21710,11527,2704,11766,5113,2310,7427
11/05/2023 03:00,2891,7619,22100,11911,2882,12495,5605,2540,8050
11/05/2023 04:00,2913,7780,22620,11983,2936,12657,5852,2690,8419
11/05/2023 05:00,2937,7895,22430,11858,2915,12396,5791,2700,8391
11/05/2023 06:00,2932,7846,23150,12299,2827,12351,5774,2610,7995
11/05/2023 07:00,3025,7921,25000,13074,2721,13077,5639,2540,7755
11/05/2023 08:00,3295,8883,28010,14831,2911,14609,5820,2840,8276
11/05/2023 09:00,3496,9452,30760,16139,3126,15698,6109,3000,8911
11/05/2023 10:00,3500,9540,31900,16373,3184,16091,6202,3070,9135
11/05/2023 11:00,3410,9530,32410,16337,3211,16266,6399,3040,9343
11/05/2023 12:00,3185,9184,31390,15297,3037,15446,6057,2880,9063
11/05/2023 13:00,3265,9361,32290,16149,3180,16014,6424,3090,9323
11/05/2023 14:00,3157,9296,32060,16071,3166,15995,6224,3090,9357
11/05/2023 15:00,3116,8977,31190,15673,3089,15748,6140,3030,9195
11/05/2023 16:00,3225,8945,31070,15414,3082,15731,6244,2990,9123
11/05/2023 17:00,3214,8670,30520,14738,2998,15307,6121,2840,9060
11/05/2023 18:00,3265,8628,30690,14567,2966,15135,6091,2810,9112
11/05/2023 19:00,3345,8611,30100,14282,2936,14950,6034,2790,9076
11/05/2023 20:00,3182,8314,28860,13844,2872,14325,5882,2670,8690
11/05/2023 21:00,3016,7881,27380,13320,2770,13855,5684,2510,8328
11/05/2023 22:00,2907,7516,26070,12941,2715,13304,5424,2350,8013
11/05/2023 23:00,2887,7248,24720,12559,2647,12713,5247,2300,7713
12/05/2023 00:00,2755,7056,22860,11805,2517,11845,5063,2180,7240
12/05/2023 01:00,2809,7138,21910,11420,2564,11444,5067,2150,7075
