,TWN-PumpedHydro
3473,16.822580645161224
3474,493.26881720430106
3475,1195.97311827957
3476,1950.010752688172
3477,2702.005376344086
3478,3417.1505376344085
3479,4083.2150537634407
3480,1624.7365591397843
3481,2012.8548387096769
3482,2649.0161290322576
3483,3547.827956989247
3484,5077.559139784946
3485,6114.715053763441
3486,6599.435483870968
3487,6692.553763440861
3488,6365.822580645161
3489,5720.908602150537
3490,4825.268817204302
3491,3897.97311827957
3492,2954.2365591397847
3493,2035.6505376344085
3494,1180.6774193548388
3495,457.1881720430108
3496,0.0
3497,16.822580645161224
3498,493.26881720430106
3499,1195.97311827957
3500,1950.010752688172
3501,2702.005376344086
3502,3417.1505376344085
3503,4083.2150537634407
3504,1624.7365591397843
3505,2012.8548387096769
3506,2649.0161290322576
3507,3547.827956989247
3508,5077.559139784946
3509,6114.715053763441
3510,6599.435483870968
3511,6692.553763440861
3512,6365.822580645161
3513,5720.908602150537
3514,4825.268817204302
3515,3897.97311827957
3516,2954.2365591397847
3517,2035.6505376344085
3518,1180.6774193548388
3519,457.1881720430108
3520,0.0
3521,16.822580645161224
3522,493.26881720430106
3523,1195.97311827957
3524,1950.010752688172
3525,2702.005376344086
3526,3417.1505376344085
3527,4083.2150537634407
3528,1624.7365591397843
3529,2012.8548387096769
3530,2649.0161290322576
3531,3547.827956989247
3532,5077.559139784946
3533,6114.715053763441
3534,6599.435483870968
3535,6692.553763440861
3536,6365.822580645161
3537,5720.908602150537
3538,4825.268817204302
3539,3897.97311827957
3540,2954.2365591397847
3541,2035.6505376344085
3542,1180.6774193548388
3543,457.1881720430108
3544,0.0
3545,16.822580645161224
3546,493.26881720430106
3547,1195.97311827957
3548,1950.010752688172
3549,2702.005376344086
3550,3417.1505376344085
3551,4083.2150537634407
3552,1624.7365591397843
3553,2012.8548387096769
3554,2649.0161290322576
3555,3547.827956989247
3556,5077.559139784946
3557,6114.715053763441
3558,6599.435483870968
3559,6692.553763440861
3560,6365.822580645161
3561,5720.908602150537
3562,4825.268817204302
3563,3897.97311827957
3564,2954.2365591397847
3565,2035.6505376344085
3566,1180.6774193548388
3567,457.1881720430108
3568,0.0
3569,16.822580645161224
3570,493.26881720430106
3571,1195.97311827957
3572,1950.010752688172
3573,2702.005376344086
3574,3417.1505376344085
3575,4083.2150537634407
3576,1624.7365591397843
3577,2012.8548387096769
3578,2649.0161290322576
3579,3547.827956989247
3580,5077.559139784946
3581,6114.715053763441
3582,6599.435483870968
3583,6692.553763440861
3584,6365.822580645161
3585,5720.908602150537
3586,4825.268817204302
3587,3897.97311827957
3588,2954.2365591397847
3589,2035.6505376344085
3590,1180.6774193548388
3591,457.1881720430108
3592,0.0
3593,16.822580645161224
3594,493.26881720430106
3595,1195.97311827957
3596,1950.010752688172
3597,2702.005376344086
3598,3417.1505376344085
3599,4083.2150537634407
3600,1624.7365591397843
3601,2012.8548387096769
3602,2649.0161290322576
3603,3547.827956989247
3604,5077.559139784946
3605,6114.715053763441
3606,6599.435483870968
3607,6692.553763440861
3608,6365.822580645161
3609,5720.908602150537
3610,4825.268817204302
3611,3897.97311827957
3612,2954.2365591397847
3613,2035.6505376344085
3614,1180.6774193548388
3615,457.1881720430108
3616,0.0
3617,16.822580645161224
3618,493.26881720430106
3619,1195.97311827957
3620,1950.010752688172
3621,2702.005376344086
3622,3417.1505376344085
3623,4083.2150537634407
3624,1624.7365591397843
3625,2012.8548387096769
3626,2649.0161290322576
3627,3547.827956989247
3628,5077.559139784946
3629,6114.715053763441
3630,6599.435483870968
3631,6692.553763440861
3632,6365.822580645161
3633,5720.908602150537
3634,4825.268817204302
3635,3897.97311827957
3636,2954.2365591397847
3637,2035.6505376344085
3638,1180.6774193548388
3639,457.1881720430108
3640,0.0
3641,16.822580645161224
3642,493.26881720430106
3643,1195.97311827957
3644,1950.010752688172
3645,2702.005376344086
3646,3417.1505376344085
3647,4083.2150537634407
3648,1624.7365591397843
3649,2012.8548387096769
3650,2649.0161290322576
3651,3547.827956989247
3652,5077.559139784946
3653,6114.715053763441
3654,6599.435483870968
3655,6692.553763440861
3656,6365.822580645161
3657,5720.908602150537
3658,4825.268817204302
3659,3897.97311827957
3660,2954.2365591397847
3661,2035.6505376344085
3662,1180.6774193548388
3663,457.1881720430108
3664,0.0
3665,16.822580645161224
3666,493.26881720430106
3667,1195.97311827957
3668,1950.010752688172
3669,2702.005376344086
3670,3417.1505376344085
3671,4083.2150537634407
3672,1624.7365591397843
3673,2012.8548387096769
3674,2649.0161290322576
3675,3547.827956989247
3676,5077.559139784946
3677,6114.715053763441
3678,6599.435483870968
3679,6692.553763440861
3680,6365.822580645161
3681,5720.908602150537
3682,4825.268817204302
3683,3897.97311827957
3684,2954.2365591397847
3685,2035.6505376344085
3686,1180.6774193548388
3687,457.1881720430108
3688,0.0
3689,16.822580645161224
3690,493.26881720430106
3691,1195.97311827957
3692,1950.010752688172
3693,2702.005376344086
3694,3417.1505376344085
3695,4083.2150537634407
3696,1624.7365591397843
3697,2012.8548387096769
3698,2649.0161290322576
3699,3547.827956989247
3700,5077.559139784946
3701,6114.715053763441
3702,6599.435483870968
3703,6692.553763440861
3704,6365.822580645161
3705,5720.908602150537
3706,4825.268817204302
3707,3897.97311827957
3708,2954.2365591397847
3709,2035.6505376344085
3710,1180.6774193548388
3711,457.1881720430108
3712,0.0
3713,16.822580645161224
3714,493.26881720430106
3715,1195.97311827957
3716,1950.010752688172
3717,2702.005376344086
3718,3417.1505376344085
3719,4083.2150537634407
3720,1624.7365591397843
3721,2012.8548387096769
3722,2649.0161290322576
3723,3547.827956989247
3724,5077.559139784946
3725,6114.715053763441
3726,6599.435483870968
3727,6692.553763440861
3728,6365.822580645161
3729,5720.908602150537
3730,4825.268817204302
3731,3897.97311827957
3732,2954.2365591397847
3733,2035.6505376344085
3734,1180.6774193548388
3735,457.1881720430108
3736,0.0
3737,16.822580645161224
3738,493.26881720430106
3739,1195.97311827957
3740,1950.010752688172
3741,2702.005376344086
3742,3417.1505376344085
3743,4083.2150537634407
3744,1624.7365591397843
3745,2012.8548387096769
3746,2649.0161290322576
3747,3547.827956989247
3748,5077.559139784946
3749,6114.715053763441
3750,6599.435483870968
3751,6692.553763440861
3752,6365.822580645161
3753,5720.908602150537
3754,4825.268817204302
3755,3897.97311827957
3756,2954.2365591397847
3757,2035.6505376344085
3758,1180.6774193548388
3759,457.1881720430108
3760,0.0
3761,16.822580645161224
3762,493.26881720430106
3763,1195.97311827957
3764,1950.010752688172
3765,2702.005376344086
3766,3417.1505376344085
3767,4083.2150537634407
3768,1624.7365591397843
3769,2012.8548387096769
3770,2649.0161290322576
3771,3547.827956989247
3772,5077.559139784946
3773,6114.715053763441
3774,6599.435483870968
3775,6692.553763440861
3776,6365.822580645161
3777,5720.908602150537
3778,4825.268817204302
3779,3897.97311827957
3780,2954.2365591397847
3781,2035.6505376344085
3782,1180.6774193548388
3783,457.1881720430108
3784,0.0
3785,16.822580645161224
3786,493.26881720430106
3787,1195.97311827957
3788,1950.010752688172
3789,2702.005376344086
3790,3417.1505376344085
3791,4083.2150537634407
3792,1624.7365591397843
3793,2012.8548387096769
3794,2649.0161290322576
3795,3547.827956989247
3796,5077.559139784946
3797,6114.715053763441
3798,6599.435483870968
3799,6692.553763440861
3800,6365.822580645161
3801,5720.908602150537
3802,4825.268817204302
3803,3897.97311827957
3804,2954.2365591397847
3805,2035.6505376344085
3806,1180.6774193548388
3807,457.1881720430108
3808,0.0
3809,16.822580645161224
3810,493.26881720430106
3811,1195.97311827957
3812,1950.010752688172
3813,2702.005376344086
3814,3417.1505376344085
3815,4083.2150537634407
3816,1624.7365591397843
3817,2012.8548387096769
3818,2649.0161290322576
3819,3547.827956989247
3820,5077.559139784946
3821,6114.715053763441
3822,6599.435483870968
3823,6692.553763440861
3824,6365.822580645161
3825,5720.908602150537
3826,4825.268817204302
3827,3897.97311827957
3828,2954.2365591397847
3829,2035.6505376344085
3830,1180.6774193548388
3831,457.1881720430108
3832,0.0
3833,16.822580645161224
3834,493.26881720430106
3835,1195.97311827957
3836,1950.010752688172
3837,2702.005376344086
3838,3417.1505376344085
3839,4083.2150537634407
3840,1624.7365591397843
3841,2012.8548387096769
3842,2649.0161290322576
3843,3547.827956989247
3844,5077.559139784946
3845,6114.715053763441
3846,6599.435483870968
3847,6692.553763440861
3848,6365.822580645161
3849,5720.908602150537
3850,4825.268817204302
3851,3897.97311827957
3852,2954.2365591397847
3853,2035.6505376344085
3854,1180.6774193548388
3855,457.1881720430108
3856,0.0
3857,16.822580645161224
3858,493.26881720430106
3859,1195.97311827957
3860,1950.010752688172
3861,2702.005376344086
3862,3417.1505376344085
3863,4083.2150537634407
3864,1624.7365591397843
3865,2012.8548387096769
3866,2649.0161290322576
3867,3547.827956989247
3868,5077.559139784946
3869,6114.715053763441
3870,6599.435483870968
3871,6692.553763440861
3872,6365.822580645161
3873,5720.908602150537
3874,4825.268817204302
3875,3897.97311827957
3876,2954.2365591397847
3877,2035.6505376344085
3878,1180.6774193548388
3879,457.1881720430108
3880,0.0
3881,16.822580645161224
3882,493.26881720430106
3883,1195.97311827957
3884,1950.010752688172
3885,2702.005376344086
3886,3417.1505376344085
3887,4083.2150537634407
3888,1624.7365591397843
3889,2012.8548387096769
3890,2649.0161290322576
3891,3547.827956989247
3892,5077.559139784946
3893,6114.715053763441
3894,6599.435483870968
3895,6692.553763440861
3896,6365.822580645161
3897,5720.908602150537
3898,4825.268817204302
3899,3897.97311827957
3900,2954.2365591397847
3901,2035.6505376344085
3902,1180.6774193548388
3903,457.1881720430108
3904,0.0
3905,16.822580645161224
3906,493.26881720430106
3907,1195.97311827957
3908,1950.010752688172
3909,2702.005376344086
3910,3417.1505376344085
3911,4083.2150537634407
3912,1624.7365591397843
3913,2012.8548387096769
3914,2649.0161290322576
3915,3547.827956989247
3916,5077.559139784946
3917,6114.715053763441
3918,6599.435483870968
3919,6692.553763440861
3920,6365.822580645161
3921,5720.908602150537
3922,4825.268817204302
3923,3897.97311827957
3924,2954.2365591397847
3925,2035.6505376344085
3926,1180.6774193548388
3927,457.1881720430108
3928,0.0
3929,16.822580645161224
3930,493.26881720430106
3931,1195.97311827957
3932,1950.010752688172
3933,2702.005376344086
3934,3417.1505376344085
3935,4083.2150537634407
3936,1624.7365591397843
3937,2012.8548387096769
3938,2649.0161290322576
3939,3547.827956989247
3940,5077.559139784946
3941,6114.715053763441
3942,6599.435483870968
3943,6692.553763440861
3944,6365.822580645161
3945,5720.908602150537
3946,4825.268817204302
3947,3897.97311827957
3948,2954.2365591397847
3949,2035.6505376344085
3950,1180.6774193548388
3951,457.1881720430108
3952,0.0
3953,16.822580645161224
3954,493.26881720430106
3955,1195.97311827957
3956,1950.010752688172
3957,2702.005376344086
3958,3417.1505376344085
3959,4083.2150537634407
3960,1624.7365591397843
3961,2012.8548387096769
3962,2649.0161290322576
3963,3547.827956989247
3964,5077.559139784946
3965,6114.715053763441
3966,6599.435483870968
3967,6692.553763440861
3968,6365.822580645161
3969,5720.908602150537
3970,4825.268817204302
3971,3897.97311827957
3972,2954.2365591397847
3973,2035.6505376344085
3974,1180.6774193548388
3975,457.1881720430108
3976,0.0
3977,16.822580645161224
3978,493.26881720430106
3979,1195.97311827957
3980,1950.010752688172
3981,2702.005376344086
3982,3417.1505376344085
3983,4083.2150537634407
3984,1624.7365591397843
3985,2012.8548387096769
3986,2649.0161290322576
3987,3547.827956989247
3988,5077.559139784946
3989,6114.715053763441
3990,6599.435483870968
3991,6692.553763440861
3992,6365.822580645161
3993,5720.908602150537
3994,4825.268817204302
3995,3897.97311827957
3996,2954.2365591397847
3997,2035.6505376344085
3998,1180.6774193548388
3999,457.1881720430108
4000,0.0
4001,16.822580645161224
4002,493.26881720430106
4003,1195.97311827957
4004,1950.010752688172
4005,2702.005376344086
4006,3417.1505376344085
4007,4083.2150537634407
4008,1624.7365591397843
4009,2012.8548387096769
4010,2649.0161290322576
4011,3547.827956989247
4012,5077.559139784946
4013,6114.715053763441
4014,6599.435483870968
4015,6692.553763440861
4016,6365.822580645161
4017,5720.908602150537
4018,4825.268817204302
4019,3897.97311827957
4020,2954.2365591397847
4021,2035.6505376344085
4022,1180.6774193548388
4023,457.1881720430108
4024,0.0
4025,16.822580645161224
4026,493.26881720430106
4027,1195.97311827957
4028,1950.010752688172
4029,2702.005376344086
4030,3417.1505376344085
4031,4083.2150537634407
4032,1624.7365591397843
4033,2012.8548387096769
4034,2649.0161290322576
4035,3547.827956989247
4036,5077.559139784946
4037,6114.715053763441
4038,6599.435483870968
4039,6692.553763440861
4040,6365.822580645161
4041,5720.908602150537
4042,4825.268817204302
4043,3897.97311827957
4044,2954.2365591397847
4045,2035.6505376344085
4046,1180.6774193548388
4047,457.1881720430108
4048,0.0
4049,16.822580645161224
4050,493.26881720430106
4051,1195.97311827957
4052,1950.010752688172
4053,2702.005376344086
4054,3417.1505376344085
4055,4083.2150537634407
4056,1624.7365591397843
4057,2012.8548387096769
4058,2649.0161290322576
4059,3547.827956989247
4060,5077.559139784946
4061,6114.715053763441
4062,6599.435483870968
4063,6692.553763440861
4064,6365.822580645161
4065,5720.908602150537
4066,4825.268817204302
4067,3897.97311827957
4068,2954.2365591397847
4069,2035.6505376344085
4070,1180.6774193548388
4071,457.1881720430108
4072,0.0
4073,16.822580645161224
4074,493.26881720430106
4075,1195.97311827957
4076,1950.010752688172
4077,2702.005376344086
4078,3417.1505376344085
4079,4083.2150537634407
4080,1624.7365591397843
4081,2012.8548387096769
4082,2649.0161290322576
4083,3547.827956989247
4084,5077.559139784946
4085,6114.715053763441
4086,6599.435483870968
4087,6692.553763440861
4088,6365.822580645161
4089,5720.908602150537
4090,4825.268817204302
4091,3897.97311827957
4092,2954.2365591397847
4093,2035.6505376344085
4094,1180.6774193548388
4095,457.1881720430108
4096,0.0
4097,16.822580645161224
4098,493.26881720430106
4099,1195.97311827957
4100,1950.010752688172
4101,2702.005376344086
4102,3417.1505376344085
4103,4083.2150537634407
4104,1624.7365591397843
4105,2012.8548387096769
4106,2649.0161290322576
4107,3547.827956989247
4108,5077.559139784946
4109,6114.715053763441
4110,6599.435483870968
4111,6692.553763440861
4112,6365.822580645161
4113,5720.908602150537
4114,4825.268817204302
4115,3897.97311827957
4116,2954.2365591397847
4117,2035.6505376344085
4118,1180.6774193548388
4119,457.1881720430108
4120,0.0
4121,16.822580645161224
4122,493.26881720430106
4123,1195.97311827957
4124,1950.010752688172
4125,2702.005376344086
4126,3417.1505376344085
4127,4083.2150537634407
4128,1624.7365591397843
4129,2012.8548387096769
4130,2649.0161290322576
4131,3547.827956989247
4132,5077.559139784946
4133,6114.715053763441
4134,6599.435483870968
4135,6692.553763440861
4136,6365.822580645161
4137,5720.908602150537
4138,4825.268817204302
4139,3897.97311827957
4140,2954.2365591397847
4141,2035.6505376344085
4142,1180.6774193548388
4143,457.1881720430108
4144,0.0
4145,16.822580645161224
4146,493.26881720430106
4147,1195.97311827957
4148,1950.010752688172
4149,2702.005376344086
4150,3417.1505376344085
4151,4083.2150537634407
4152,1624.7365591397843
4153,2012.8548387096769
4154,2649.0161290322576
4155,3547.827956989247
4156,5077.559139784946
4157,6114.715053763441
4158,6599.435483870968
4159,6692.553763440861
4160,6365.822580645161
4161,5720.908602150537
4162,4825.268817204302
4163,3897.97311827957
4164,2954.2365591397847
4165,2035.6505376344085
4166,1180.6774193548388
4167,457.1881720430108
4168,0.0
4169,16.822580645161224
4170,493.26881720430106
4171,1195.97311827957
4172,1950.010752688172
4173,2702.005376344086
4174,3417.1505376344085
4175,4083.2150537634407
4176,1624.7365591397843
4177,2012.8548387096769
4178,2649.0161290322576
4179,3547.827956989247
4180,5077.559139784946
4181,6114.715053763441
4182,6599.435483870968
4183,6692.553763440861
4184,6365.822580645161
4185,5720.908602150537
4186,4825.268817204302
4187,3897.97311827957
4188,2954.2365591397847
4189,2035.6505376344085
4190,1180.6774193548388
4191,457.1881720430108
4192,0.0
4193,16.822580645161224
4194,493.26881720430106
4195,1195.97311827957
4196,1950.010752688172
4197,2702.005376344086
4198,3417.1505376344085
4199,4083.2150537634407
