timestep,TWN-Solar-2030_endo,TWN-OnshoreWind-2030_endo,TWN-OffshoreWind-2030_endo,TWN-Solar-2030_exo,TWN-OnshoreWind-2030_exo,TWN-OffshoreWind-2030_exo,TWN-Hydro-2030_exo,TWN-CoGen_coal-2030_exo,TWN-CoGen_biogas_waste-2030_exo,TWN-Solar-2024active_exo,TWN-OnshoreWind-2024active_exo,TWN-OffshoreWind-2024active_exo,TWN-Hydro-2024active_exo,TWN-CoGen_coal-2024active_exo,TWN-CoGen_biogas_waste-2024active_exo
05/11/2030 12:00,0.289,0.648,0.633,0.289,0.648,0.633,0.258,0.753,0.753,0.289,0.648,0.633,0.258,0.753,0.753
05/11/2030 13:00,0.22,0.648,0.635,0.22,0.648,0.635,0.263,0.733,0.733,0.22,0.648,0.635,0.263,0.733,0.733
05/11/2030 14:00,0.166,0.634,0.643,0.166,0.634,0.643,0.275,0.734,0.734,0.166,0.634,0.643,0.275,0.734,0.734
05/11/2030 15:00,0.115,0.621,0.638,0.115,0.621,0.638,0.273,0.733,0.733,0.115,0.621,0.638,0.273,0.733,0.733
05/11/2030 16:00,0.05,0.58,0.65,0.05,0.58,0.65,0.327,0.737,0.737,0.05,0.58,0.65,0.327,0.737,0.737
05/11/2030 17:00,0.012,0.541,0.646,0.012,0.541,0.646,0.55,0.747,0.747,0.012,0.541,0.646,0.55,0.747,0.747
05/11/2030 18:00,0,0.563,0.638,0,0.563,0.638,0.613,0.778,0.778,0,0.563,0.638,0.613,0.778,0.778
05/11/2030 19:00,0,0.573,0.654,0,0.573,0.654,0.602,0.758,0.758,0,0.573,0.654,0.602,0.758,0.758
05/11/2030 20:00,0,0.582,0.646,0,0.582,0.646,0.602,0.756,0.756,0,0.582,0.646,0.602,0.756,0.756
05/11/2030 21:00,0,0.573,0.643,0,0.573,0.643,0.498,0.744,0.744,0,0.573,0.643,0.498,0.744,0.744
05/11/2030 22:00,0,0.586,0.647,0,0.586,0.647,0.267,0.739,0.739,0,0.586,0.647,0.267,0.739,0.739
05/11/2030 23:00,0,0.55,0.633,0,0.55,0.633,0.259,0.742,0.742,0,0.55,0.633,0.259,0.742,0.742
06/11/2030 00:00,0,0.515,0.646,0,0.515,0.646,0.234,0.745,0.745,0,0.515,0.646,0.234,0.745,0.745
06/11/2030 01:00,0,0.418,0.645,0,0.418,0.645,0.228,0.753,0.753,0,0.418,0.645,0.228,0.753,0.753
06/11/2030 02:00,0,0.432,0.652,0,0.432,0.652,0.228,0.75,0.75,0,0.432,0.652,0.228,0.75,0.75
06/11/2030 03:00,0,0.441,0.645,0,0.441,0.645,0.226,0.767,0.767,0,0.441,0.645,0.226,0.767,0.767
06/11/2030 04:00,0,0.486,0.646,0,0.486,0.646,0.215,0.767,0.767,0,0.486,0.646,0.215,0.767,0.767
